DCP,DNCP,OPCP,HPCP,LPCP,CPCP,ACPCP,VTCP,MPN5P,calculated_targets_LPN10PVCPCPR,calculated_targets_MPN10PVCPCPR,calculated_targets_HPN10PVCPCPR,calculated_features_DNCP,WDCP,MDCP,OPCPLE,HPCPLE,LPCPLE,CPCPLE,OPCPRCP,HPCPRCP,LPCPRCP
12/17/2020,209.39667,219.60667,206.5,218.63333,218.63333,168810300,0,216.62,0.936468973,1.015650267,1.135066323,44182,5,17,5.344230396,5.391838083,5.330300412,5.387396034,0.957752736,1.004451929,0.94450375
12/18/2020,222.96666,231.66667,209.51334,231.66667,231.66667,666378600,0,216.62666,0.883784146,0.960143878,1.071208603,44183,6,18,5.407022254,5.445299571,5.344787413,5.445299571,0.962446001,1,0.904374116
12/21/2020,222.08,222.83333,215.35667,216.62,216.62,174135900,0,217.6541675,0.945172791,1.036000069,1.191025759,44186,2,21,5.403037677,5.406424093,5.372295584,5.378144666,1.025205429,1.028683086,0.99416799
12/22/2020,216,216.62666,204.74333,213.44667,213.44667,155148000,0,220.9908325,0.972249087,1.086438453,1.27586905,44187,3,22,5.375278408,5.378175411,5.321757146,5.363387012,1.011962379,1.014898288,0.959224756
12/23/2020,210.73334,217.16667,207.52333,215.32666,215.32666,99519000,0,223.3,0.992290829,1.1114199,1.369222,44188,4,23,5.350593543,5.380665123,5.335243767,5.372156224,0.978668131,1.008545203,0.963760502
12/24/2020,214.33,222.03,213.66667,220.59,220.59,68596800,0,227.6450025,0.989769845,1.101160535,1.336551974,44189,5,24,5.367516883,5.402812508,5.364417184,5.396305775,0.97162156,1.006527948,0.968614488
12/28/2020,224.83667,227.13333,220.26666,221.23,221.23,96835800,0,234.625,0.986906523,1.125216585,1.33268544,44193,2,28,5.415374227,5.425537202,5.394838903,5.399202884,1.016302807,1.02668413,0.995645527
12/29/2020,220.33333,223.3,218.33333,221.99667,221.99667,68732400,0,239.82,1.003558612,1.163080509,1.328082984,44194,3,29,5.395141536,5.408516159,5.386022932,5.402662382,0.992507365,1.005870944,0.983498221
12/30/2020,224,232.2,222.78667,231.59334,231.59334,128538000,0,245.03667,0.994732146,1.171039741,1.273050425,44195,4,30,5.411646052,5.447599069,5.406214677,5.444982989,0.967212615,1.002619505,0.961973561
12/31/2020,233.33,239.57333,230.37334,235.22333,235.22333,148949700,0,252.83,1.016324954,1.17406154,1.253404584,44196,5,31,5.452453761,5.47885955,5.43970121,5.460535403,0.991950926,1.018493064,0.979381339
1/4/2021,239.82,248.16333,239.06334,243.25667,243.25667,145914590,0,265.488335,0.985515998,1.148437122,1.212011987,44200,2,4,5.479888642,5.514087118,5.476728538,5.494117141,0.985872248,1.020170711,0.982761706
1/5/2021,241.22,246.94667,239.73334,245.03667,245.03667,96735600,0,275.78,1.019031152,1.145901611,1.203207667,44201,3,5,5.48570938,5.509172402,5.479527222,5.501407873,0.984424086,1.007794752,0.978356994
1/6/2021,252.83,258,249.7,251.99333,251.99333,134100000,0,281.3150025,1.025423967,1.117747819,1.169991285,44202,4,6,5.532717326,5.552959585,5.520260197,5.529402619,1.003320207,1.023836623,0.990899243
1/7/2021,259.21,272.33,258.4,272.01334,272.01334,154496700,0,283.13333,0.984780085,1.038046489,1.083880666,44203,5,7,5.557638544,5.607014566,5.554508772,5.605851109,0.952931206,1.001164134,0.94995341
1/8/2021,285.33334,294.83,279.46332,293.34,293.34,225166500,0,281.66666,0.913183746,0.962577529,1.023158553,44204,6,8,5.653658111,5.686398919,5.63287105,5.681332346,0.972705189,1.00507943,0.952694211
1/11/2021,283.13333,284.81,267.87332,270.39667,270.39667,177904800,0,281.51666,1.009751082,1.047055859,1.109974209,44207,2,11,5.645917917,5.651822291,5.590514182,5.599890029,1.047103613,1.053304392,0.990667969
1/12/2021,277,289.33334,275.78,283.14667,283.14667,138812100,0,282.511665,0.964282328,1.001802657,1.059992441,44208,3,12,5.624017506,5.667579449,5.619603446,5.645965032,0.978291569,1.021849701,0.973982848
1/13/2021,284.25333,286.82333,277.33334,284.80334,284.80334,99937504,0,281.66666,0.937489006,0.993248227,1.053826581,44209,4,13,5.649865848,5.658866451,5.625220176,5.651798907,0.998068808,1.007092578,0.973771375
1/14/2021,281.13,287.66666,279.58334,281.66666,281.66666,93798896,0,281.66333,0.923195276,1.003550296,1.065562144,44210,5,14,5.638817196,5.661802379,5.633300423,5.640724315,0.998094698,1.021301776,0.992603597
1/15/2021,284,286.63333,273.03333,275.38666,275.38666,116332800,0,282.66666,0.944248098,1.023790786,1.089861542,44211,6,15,5.648974238,5.658203803,5.609593876,5.618176146,1.031277259,1.04083956,0.991454452
1/19/2021,279.26666,283.33334,277.66666,281.51666,281.51666,76101000,0,285,0.923687181,1.004085016,1.066129905,44215,3,19,5.632167096,5.646624084,5.626421329,5.640191629,0.992007578,1.006453188,0.986324078
1/20/2021,286.24667,286.5,279.09332,283.48334,283.48334,76997696,0,286.22,0.917279054,0.997873147,1.058733575,44216,4,20,5.656853922,5.657738536,5.631546206,5.647153356,1.009747769,1.010641401,0.984514011
1/21/2021,285,285.24,280.47333,281.66333,281.66333,61563300,0,286.22,0.923206191,1.005170193,1.065574741,44217,5,21,5.65248918,5.653330931,5.63647864,5.640712492,1.011846306,1.012698387,0.995775098
1/22/2021,278.10333,282.66666,276.20667,282.21332,282.21332,60199500,0,286.22,0.921407005,1.007092773,1.063498101,44218,6,22,5.627992735,5.644268324,5.62114939,5.642663239,0.985436584,1.001606374,0.978715923
1/25/2021,285,300.13333,279.60666,293.6,293.6,123520200,0,280.66666,0.885672105,0.969431199,1.017143495,44221,2,25,5.65248918,5.704226809,5.63338383,5.682218297,0.970708447,1.022252486,0.95233876
1/26/2021,297.12668,298.63333,290.53333,294.36334,294.36334,69394800,0,280.66666,0.883375389,0.963534263,1.009523333,44222,3,26,5.69415858,5.6992165,5.671718303,5.684814855,1.009387514,1.014505848,0.986988835
1/27/2021,290.11667,297.16666,286.22,288.05334,288.05334,82002000,0,280.66666,0.902726315,0.979563924,1.018908512,44223,4,27,5.670283152,5.694293126,5.656760746,5.663145671,1.007163014,1.031637613,0.993635415
1/28/2021,273.33334,282.66666,267,278.47665,278.47665,79134000,0,281.56,0.933770677,1.011347486,1.053948329,44224,5,28,5.610692076,5.644268324,5.587248658,5.629334214,0.981530552,1.015046181,0.958787748
1/29/2021,276.66666,280.80334,260.03333,264.51,264.51,104972400,0,283.4141625,0.98966644,1.06474863,1.109598881,44225,6,29,5.622813388,5.637654567,5.560809815,5.577879058,1.04595917,1.0615982,0.983075612
2/1/2021,271.43,280.66666,265.18668,279.93668,279.93668,76174200,0,285,0.935128151,1.00607273,1.048451386,44228,2,1,5.603704279,5.637167702,5.580434031,5.634563435,0.969612128,1.002607661,0.947309513
2/2/2021,281.56,293.5,280.73334,290.93,290.93,73038600,0,284.91666,0.873073695,0.96284333,1.006061011,44229,3,2,5.640345569,5.681877639,5.637405251,5.673082688,0.96779294,1.00883374,0.9649515
2/3/2021,292.34,292.69333,284.35333,284.89667,284.89667,55030500,0,283.4141625,0.891563001,0.958827142,1.027003931,44230,4,3,5.677917508,5.679125406,5.650217585,5.652126553,1.02612642,1.027366624,0.998092852
2/4/2021,285,285.5,277.80667,283.33,283.33,47438100,0,281.66666,0.896492888,0.955364169,1.032682737,44231,5,4,5.65248918,5.654242029,5.62692544,5.646612296,1.005894187,1.007658914,0.980505665
2/5/2021,281.66666,288.25665,279.65668,284.07666,284.07666,55699800,0,276.62668,0.833343155,0.940468006,1.02996846,44232,6,5,5.640724315,5.663851229,5.633562708,5.649244131,0.991516374,1.014714303,0.98444089
2/8/2021,289.89,292.59,284.91666,287.80667,287.80667,60485100,0,272.04,0.716916429,0.922500094,0.995807359,44235,2,8,5.669501541,5.678772312,5.652196716,5.66228897,1.007238644,1.016619941,0.989958502
2/9/2021,285.04,286.6,280.58334,283.15332,283.15332,45473100,0,268.3366675,0.728698254,0.927056638,0.99453773,44236,3,9,5.652629521,5.658087515,5.636870793,5.645988518,1.006663104,1.012172487,0.990923716
2/10/2021,281.21332,281.60666,266.67334,268.27335,268.27335,108648304,0,266.61334,0.769116015,0.970527486,1.031137383,44237,4,10,5.639113527,5.640511275,5.586024464,5.592006423,1.048234273,1.049700464,0.994035897
2/11/2021,270.81332,276.62668,267.24335,270.55334,270.55334,64868400,0,264.89667,0.76263457,0.943215098,1.011507232,44238,5,11,5.601429727,5.622668872,5.588159667,5.600469269,1.00096092,1.022447847,0.987765851
2/12/2021,267.08667,272.44333,261.77667,272.04,272.04,71304896,0,261.60333,0.75846688,0.904382922,1.005979488,44239,6,12,5.587573212,5.607430629,5.567491736,5.605949114,0.981791906,1.001482613,0.962272717
2/16/2021,272.66666,273.66666,264.14667,265.40668,265.40668,59406900,0,259.12332,0.777423274,0.90265878,1.004546457,44243,3,16,5.608250023,5.611910796,5.576504517,5.581263291,1.027354172,1.031121975,0.995252531
2/17/2021,259.69666,266.61334,254.00333,266.05,266.05,77989504,0,248.33333,0.775543432,0.890841346,0.99829611,44244,4,17,5.559514258,5.585799444,5.537347377,5.583684261,0.976119752,1.002117422,0.954720278
2/18/2021,260.3,264.89667,258.75665,262.46,262.46,53871300,0,241.0866675,0.762020879,0.891188191,1.011951078,44245,5,18,5.561834812,5.579339825,5.555888045,5.570098689,0.991770175,1.009283967,0.98588985
2/19/2021,265,265.59668,259.12332,260.43332,260.43332,56874900,0,235.56667,0.690503043,0.881927608,0.983617073,44246,6,19,5.579729826,5.581978918,5.557304087,5.562346859,1.01753493,1.019826035,0.994969922
2/22/2021,254.21333,256.16666,236.73334,238.16667,238.16667,111809104,0,233.33333,0.755059472,0.956766936,1.042687165,44249,2,22,5.538173796,5.545828248,5.46693436,5.472970723,1.067375758,1.075577284,0.99398182
2/23/2021,220.71,237.87,206.33333,232.94667,232.94667,199820700,0,234.3825025,0.771979269,0.968454861,1.066052286,44250,3,23,5.396849623,5.471724306,5.329492968,5.450809543,0.94747008,1.021135009,0.885753507
2/24/2021,237.28334,248.33333,231.39,247.34,247.34,110301000,0,230.03667,0.727055875,0.907644007,0.993517668,44251,4,24,5.469254954,5.514771916,5.444104599,5.510763908,0.959340746,1.004016051,0.935513868
2/25/2021,242.05,245.73666,223.52667,227.40666,227.40666,117071696,0,228.475835,0.790785987,0.988742678,1.057005103,44252,5,25,5.489144316,5.504260475,5.409530736,5.426739868,1.064392749,1.080604499,0.982938099
2/26/2021,233.33333,235.56667,219.83667,225.16667,225.16667,123267600,0,224.4666675,0.798652838,0.997024421,1.067520339,44253,6,26,5.452468032,5.461993973,5.392884862,5.416840884,1.0362694,1.046188008,0.976328646
3/1/2021,230.03667,239.66667,228.35,239.47667,239.47667,81408600,0,212.140835,0.750929099,0.937446929,1.003730343,44256,2,1,5.438238731,5.479249083,5.43087954,5.478456001,0.960580711,1.000793397,0.953537562
3/2/2021,239.42667,240.37,228.33333,228.81334,228.81334,71196600,0,208.68666,0.785924457,0.979255269,1.045757822,44257,3,2,5.47824719,5.482179403,5.430806535,5.432906562,1.046384227,1.050506933,0.997902177
3/3/2021,229.33,233.56667,217.23666,217.73334,217.73334,90624000,0,208.68666,0.82591853,1.029225336,1.098974277,44258,4,3,5.435162014,5.453467561,5.380987358,5.383271103,1.053260837,1.072718905,0.997718861
3/4/2021,218.6,222.81667,200,207.14667,207.14667,197758500,0,212.92167,0.868128848,1.089453502,1.155139689,44259,5,4,5.387243576,5.406349326,5.298317367,5.333427093,1.05529092,1.075646883,0.96549947
3/5/2021,208.68666,209.28,179.83,199.31667,199.31667,268189500,0,224.52667,0.934509592,1.132251833,1.200518451,44260,6,5,5.340833893,5.343673068,5.19201196,5.294894866,1.047010569,1.04998744,0.902232613
3/8/2021,200.18333,206.71,186.26334,187.66667,187.66667,155360990,0,228.439165,1.057211384,1.207011519,1.275044418,44263,2,8,5.299233597,5.331316845,5.227161479,5.234667357,1.066696233,1.101474226,0.99252222
3/9/2021,202.72667,226.03,198.40334,224.52667,224.52667,202569900,0,231.36333,0.927313757,1.00885936,1.065723462,44264,3,9,5.311858619,5.420667734,5.290302029,5.413994497,0.902906857,1.006695552,0.88365155
3/10/2021,233.43333,239.28334,218.35333,222.68666,222.68666,181817100,0,231.36333,0.934975943,1.013426961,1.067538891,44265,4,10,5.452896512,5.477648373,5.386114531,5.405765671,1.048259155,1.074529296,0.980540684
3/11/2021,233.13333,234.16667,225.72667,233.2,233.2,108761696,0,228.09666,0.871212136,0.957454245,1.019411106,44266,5,11,5.451610522,5.456033127,5.419324843,5.451896454,0.999714108,1.00414524,0.96795313
3/12/2021,223.33333,231.62666,222.04666,231.24333,231.24333,100751400,0,226.11833,0.864731234,0.962860226,1.028036874,44267,6,12,5.408665409,5.445126851,5.40288754,5.443470533,0.965793608,1.001657691,0.960229469
3/15/2021,231.36333,237.72667,228.01334,235.98,235.98,88006800,0,223.66667,0.841907535,0.926448576,0.999971735,44270,2,15,5.443989332,5.471121568,5.429404136,5.463747056,0.980436181,1.007401771,0.966240105
3/16/2021,234.45,235.97333,223.66667,225.62666,225.62666,96587104,0,222.91667,0.873138529,0.957095474,1.039667298,44271,3,16,5.457242346,5.46371879,5.410156863,5.418881686,1.039105928,1.04585748,0.991313128
3/17/2021,218.95667,234.57666,217.00333,233.93666,233.93666,121117504,0,222.63667,0.842122522,0.920783445,0.99687954,44272,4,17,5.388873856,5.457782443,5.379912699,5.455050395,0.935965616,1.002735783,0.927615749
3/18/2021,228.09666,229.74333,217.33333,217.72,217.72,99674400,0,219.07666,0.904847189,0.989367094,1.071131132,44273,5,18,5.429769486,5.436962729,5.381432258,5.383209834,1.047660573,1.05522382,0.998224003
3/19/2021,215.53334,219.07666,208.20667,218.29,218.29,128682000,0,216.35917,0.902484447,0.997138755,1.081374914,44274,6,19,5.373115608,5.389421714,5.338531192,5.385824454,0.98737157,1.003603738,0.953807641
3/22/2021,228.19667,233.20667,222.91667,223.33333,223.33333,118536600,0,210.09,0.882104476,0.974621293,1.056955225,44277,2,22,5.430207845,5.451925056,5.406798024,5.408665409,1.02177615,1.044208986,0.998134358
3/23/2021,225.25667,225.93333,219.17,220.72,220.72,91475696,0,208.6908325,0.892548614,0.986160832,1.069469599,44278,3,23,5.417240508,5.420239956,5.389847684,5.39689493,1.02055396,1.023619654,0.992977528
3/24/2021,222.63667,222.67334,210.03667,210.09,210.09,101385600,0,208.6908325,0.93770922,1.054778095,1.123581941,44279,4,24,5.40554116,5.405705854,5.347282135,5.34753601,1.059720453,1.059894997,0.999746156
3/25/2021,204.33333,215.16667,203.16667,213.46333,213.46333,117674704,0,212.55333,0.922890737,1.049087284,1.105826139,44280,5,25,5.319752631,5.371412937,5.314026677,5.363465061,0.957229188,1.007979544,0.951763799
3/26/2021,213.95667,214.60667,199.96333,206.23666,206.23666,101558400,0,218.9716675,0.955229444,1.095141548,1.144575024,44281,6,26,5.365773518,5.368806911,5.298134,5.329024344,1.037432773,1.040584492,0.969581887
3/29/2021,205.21333,205.49333,198.67334,203.76334,203.76334,85911000,0,225.163335,0.966824209,1.115231695,1.248180021,44284,2,29,5.324050072,5.325413576,5.291661968,5.316959222,1.007116049,1.008490193,0.97502004
3/30/2021,200.58333,212.55333,197.00333,211.87334,211.87334,118297200,0,228.23334,1.008637236,1.081912123,1.22839117,44285,3,30,5.301229771,5.359192922,5.283220632,5.355988643,0.9467134,1.003209417,0.929816512
3/31/2021,215.54,224,213.70334,222.64333,222.64333,100011904,0,229,0.987259174,1.034861453,1.16896985,44286,4,31,5.373146507,5.411646052,5.364588792,5.405571074,0.968095474,1.006093468,0.959846136
4/1/2021,229.45667,230.80667,219.80667,220.58333,220.58333,105895200,0,227.93333,1.009202871,1.05361165,1.179886712,44287,5,1,5.43571421,5.441580434,5.392748387,5.396275537,1.040226703,1.046346839,0.996479063
4/5/2021,235.90334,236.05333,228.23334,230.35,230.35,125528400,0,227.36333,0.966413414,1.01785687,1.129860386,44291,2,5,5.463422145,5.464057754,5.430368527,5.439599891,1.02410827,1.02475941,0.990811114
4/6/2021,230.1,232.18333,227.12334,230.54,230.54,84815400,0,227.93333,0.965616943,1.031988305,1.12892921,44292,3,6,5.438513997,5.447527275,5.425493218,5.440424383,0.998091437,1.007128177,0.985179752
4/7/2021,229,230.46,222.61333,223.65666,223.65666,78928200,0,231.214165,0.99770483,1.072022626,1.163673552,44293,4,7,5.433722004,5.440077312,5.40543632,5.410112108,1.023890816,1.030418678,0.995335127
4/8/2021,225.79333,229.85,223.88333,227.93333,227.93333,71772896,0,240.43666,0.978985083,1.056041612,1.141839765,44294,5,8,5.419620112,5.437426922,5.411125068,5.429053174,0.99061129,1.008408906,0.982231646
4/9/2021,225.92334,226.99,223.14333,225.67334,225.67334,64311300,0,245.203335,1.007488656,1.071537731,1.15327464,44295,6,9,5.420195738,5.424905964,5.4078143,5.419088555,1.001107796,1.005834362,0.988789061
4/12/2021,228.56667,234.93333,227.36333,233.99333,233.99333,87407104,0,245.203335,0.985498176,1.043363074,1.1122682,44298,2,12,5.43182794,5.459301772,5.426549311,5.455292611,0.976808484,1.004017209,0.971665859
4/13/2021,237.56667,254.33333,236.88667,254.10667,254.10667,133958400,0,242.88333,0.907492904,0.955425531,1.024228683,44299,3,13,5.4704483,5.53864573,5.467581841,5.537754139,0.934909225,1.000891988,0.932233184
4/14/2021,256.9,260.26334,242.67667,244.07666,244.07666,147052190,0,241.53334,0.944785134,0.98803145,1.029417028,44300,4,14,5.548686904,5.561693965,5.491729981,5.497482356,1.052538166,1.066318017,0.994264138
4/15/2021,247.7,247.89667,240.43666,246.28334,246.28334,83546704,0,240.9775025,0.904784424,0.97400689,1.02019353,44301,5,15,5.512218336,5.513012006,5.482456687,5.506482662,1.005752155,1.006550707,0.976260351
4/16/2021,242.88333,249.80333,241.53334,246.59334,246.59334,83938496,0,239.93333,0.900456841,0.968456812,1.018911014,44302,6,16,5.492581205,5.520673928,5.487007517,5.507740583,0.984954946,1.013017343,0.979480387
4/19/2021,239.86667,241.8,230.6,238.21,238.21,119058600,0,243.13333,0.932146677,0.999099167,1.054769615,44305,2,19,5.480083227,5.488110938,5.440684608,5.473152638,1.006954662,1.015070736,0.968053398
4/20/2021,239.14,245.75,236.89667,239.66333,239.66333,106827000,0,241.8349975,0.914755461,0.981077643,1.048373441,44306,3,20,5.477049154,5.504314759,5.467624055,5.479235147,0.997816395,1.025396751,0.988456056
4/21/2021,234.92334,248.28,232.66667,248.04,248.04,93646496,0,239.93333,0.883862845,0.944471315,1.012968352,44307,4,21,5.459259248,5.514557142,5.449606828,5.513590023,0.947118771,1.000967586,0.938020763
4/22/2021,247.16667,251.25667,239.34666,239.89667,239.89667,106770896,0,237.504165,0.903166643,0.964442993,1.041142672,44308,5,22,5.510062886,5.526475006,5.477912961,5.480208289,1.030304714,1.047353721,0.997707305
4/23/2021,239.93333,245.78667,238.48666,243.13333,243.13333,85110000,0,234.45,0.891143431,0.940577877,1.027282685,44309,6,23,5.480361093,5.504463965,5.474313376,5.493609976,0.986838497,1.010913107,0.980888387
4/26/2021,247,249.76666,244.20334,246.06667,246.06667,93115504,0,232.7425,0.850189666,0.922365207,0.980763994,44312,2,26,5.509388337,5.520527122,5.498001239,5.505602515,1.003792996,1.015036535,0.99242754
4/27/2021,239.32,241.33333,234.45,234.91333,234.91333,88311000,0,229.886665,0.845134416,0.957629794,1.015225488,44313,3,27,5.477801569,5.48617909,5.457242346,5.459216638,1.018758706,1.027329228,0.998027656
4/28/2021,232.13667,236.16667,231.2,231.46666,231.46666,66813000,0,227.02,0.845002905,0.964696179,1.030342772,44314,4,28,5.447326293,5.464537785,5.443283137,5.444435846,1.002894629,1.020305343,0.998847955
4/29/2021,233.17,234.08333,222.83333,225.66667,225.66667,86536200,0,226.83333,0.826661731,0.983707497,1.056824209,44315,5,29,5.451767801,5.455677163,5.406424093,5.419058999,1.033249615,1.037296868,0.987444579
4/30/2021,222.53,238.49,222.04666,236.48,236.48,122276096,0,225.3866675,0.788861637,0.928845293,0.995151091,44316,6,30,5.405061924,5.474327381,5.40288754,5.465863638,0.941009811,1.008499662,0.938965917
5/3/2021,234.6,235.33333,226.83333,228.3,228.3,81129296,0,223.64667,0.817126588,0.915980464,1.007446343,44319,2,3,5.457881936,5.461002935,5.424215519,5.430660554,1.027595269,1.030807403,0.99357569
5/4/2021,226.31334,227.81667,219.23334,224.53334,224.53334,89217904,0,221.68333,0.830834298,0.897379739,1.024346763,44320,3,4,5.421920499,5.428541227,5.390136642,5.414024204,1.007927553,1.014622906,0.976395488
5/5/2021,227.02,228.43333,222.44667,223.64667,223.64667,65705700,0,215.55,0.815244242,0.888194177,1.02840789,44321,4,5,5.425038119,5.431244395,5.404687387,5.41006744,1.015083301,1.021402778,0.994634394
5/6/2021,226.92,227.00667,216.66667,221.18,221.18,83353800,0,205.73334,0.824336106,0.88810019,1.039877023,44322,5,6,5.424597532,5.4249794,5.37836009,5.39897685,1.025951714,1.026343566,0.979594312
5/7/2021,221.93333,230,220.07333,224.12334,224.12334,70407600,0,199.9633325,0.813510364,0.87269657,0.989113093,44323,6,7,5.402377021,5.438079309,5.393960809,5.412196525,0.99022855,1.026220652,0.981929548
5/10/2021,221.63333,221.68333,209.20334,209.68,209.68,94177200,0,196.58,0.869547215,0.929157943,0.996915967,44326,2,10,5.40102435,5.401249922,5.343306698,5.345582559,1.057007488,1.057245946,0.997726726
5/11/2021,199.74667,209.03334,198.53334,205.73334,205.73334,139511700,0,194.70667,0.886228066,0.946982329,1.005200859,44327,3,11,5.297049914,5.342493761,5.290957046,5.326580864,0.970900827,1.016040181,0.965003242
5/12/2021,200.83,206.80333,195.59,196.63,196.63,101470800,0,191.9425,0.92725759,0.990824582,1.061502975,44328,4,12,5.302458779,5.331768245,5.276020632,5.28132379,1.021359915,1.051738443,0.994710878
5/13/2021,200.51334,202.15334,186.55,190.56334,190.56334,132554704,0,191.9425,0.956777206,1.02963798,1.103972359,44329,5,13,5.300880778,5.309026518,5.2286993,5.249984633,1.05221361,1.060819673,0.978939601
5/14/2021,194.47,197.62334,190.15334,196.58,196.58,100112704,0,192.125,0.927493438,1.008709342,1.077746108,44330,6,14,5.27027791,5.286362896,5.247830799,5.281069473,0.989266456,1.005307458,0.967307661
5/17/2021,191.85,196.57666,187.06667,192.27667,192.27667,97171200,0,193.33333,0.9482516,1.045533345,1.101867065,44333,2,17,5.256713817,5.281052482,5.231465077,5.258935324,0.997780958,1.022363556,0.972903629
5/18/2021,189.33333,198.75,187.79333,192.62334,192.62334,110491800,0,195.59334,0.946545003,1.050192905,1.099884002,44334,3,18,5.243509112,5.292047754,5.23534205,5.260736676,0.982919983,1.031806426,0.974925105
5/19/2021,184.18333,188.73666,182.32666,187.82,187.82,118735200,0,198.70334,1.013505857,1.077050713,1.128012618,44335,4,19,5.21593162,5.24035271,5.205799913,5.235484057,0.980637472,1.004880524,0.970752103
5/20/2021,191.66667,196.28334,190.35667,195.59334,195.59334,92463296,0,202.14667,0.973482328,1.034246181,1.08318274,44336,5,20,5.25575777,5.279559228,5.248899523,5.276037708,0.979924316,1.003527727,0.973226747
5/21/2021,198.70334,198.89333,193.33333,193.62666,193.62666,78091800,0,204.82666,0.983370059,1.045715141,1.094184706,44337,6,21,5.291812959,5.292768651,5.264415798,5.265931872,1.02621891,1.027200128,0.998485074
5/24/2021,193.86667,204.82666,191.21666,202.14667,202.14667,103674304,0,207.46,0.941923307,1.006940072,1.048067376,44340,2,24,5.267170655,5.32216406,5.253407131,5.308993523,0.959039642,1.013257651,0.945930299
5/25/2021,202.43666,204.66333,198.57,201.56334,201.56334,84017696,0,207.78667,0.94464926,1.009854185,1.051100513,44341,3,25,5.310427047,5.321366336,5.291141683,5.306103674,1.004332732,1.015379731,0.985149383
5/26/2021,202.52,208.72333,200.5,206.37666,206.37666,85917904,0,207.46,0.922617218,0.983454633,1.02658571,44342,4,26,5.310838647,5.341009595,5.300814247,5.329702946,0.981312519,1.011370811,0.97152459
5/27/2021,206.74667,210.37666,205.40334,210.28334,210.28334,79111800,0,203.9791675,0.905476677,0.961323981,1.007513624,44343,5,27,5.331494227,5.348899543,5.324975558,5.348455859,0.983181407,1.000443782,0.976793216
5/28/2021,209.5,211.86333,207.46,208.40666,208.40666,68211000,0,200.6,0.913630399,0.969980602,1.01372317,44344,6,28,5.344723739,5.355941397,5.33493855,5.339491267,1.005246186,1.016586178,0.995457631
6/1/2021,209.26666,211.26666,206.85,207.96666,207.96666,54254700,0,200.20334,0.915563389,0.969442241,1.002548534,44348,3,1,5.343609324,5.353121127,5.331993893,5.337377778,1.006251002,1.015867928,0.994630582
6/2/2021,206.71,207.78667,199.71333,201.70667,201.70667,69908400,0,199.68333,0.943978005,0.997711181,1.033662744,44349,4,2,5.331316845,5.336511928,5.296882988,5.306814513,1.02480498,1.030142781,0.99011763
6/3/2021,200.6,201.51666,190.40666,190.94667,190.94667,90335696,0,200.72333,1.007611183,1.05614133,1.09191048,44350,5,3,5.301312876,5.305872058,5.249162101,5.251994174,1.05055511,1.055355718,0.997171933
6/4/2021,193.23666,200.20334,192.4,199.68333,199.68333,72110704,0,201.71,0.973007261,1.016384286,1.048910793,44351,6,4,5.263915655,5.29933355,5.259576538,5.296732762,0.967715532,1.002604173,0.963525598
6/7/2021,197.27667,203.33333,194.29333,201.71,201.71,67631104,0,203.29666,0.980780973,1.008337068,1.043395617,44354,2,7,5.28460716,5.314846652,5.269369027,5.306831022,0.978021268,1.008047841,0.963231025
6/8/2021,207.67,207.69667,198.5,201.19667,201.19667,78160200,0,203.06,0.983283322,1.012371794,1.046057721,44355,3,8,5.335950281,5.336078698,5.2907891,5.304282887,1.032174141,1.032306698,0.986596846
6/9/2021,200.72333,203.93,199.21,199.59334,199.59334,49753800,0,202.8499975,0.99118202,1.02614481,1.097565029,44356,4,9,5.301927492,5.317776798,5.294359545,5.296281997,1.005661461,1.021727478,0.998079395
6/10/2021,201.29333,205.53,200.16667,203.37334,203.37334,71758800,0,203.06,0.972759409,1.010850291,1.143414373,44357,5,10,5.304763197,5.325592009,5.29915037,5.315043403,0.989772455,1.010604438,0.984232594
6/11/2021,203.41,204.18666,200.50667,203.29666,203.29666,48615900,0,203.93333,0.973126317,1.01840088,1.143845649,44358,6,11,5.315223647,5.319034575,5.300847513,5.314666292,1.00055751,1.004377839,0.986276262
6/14/2021,204.07666,208.49667,203.06,205.89667,205.89667,61272000,0,203.93333,0.960837929,1.009422202,1.129401461,44361,2,14,5.318495708,5.33992307,5.313501502,5.327374441,0.991160566,1.012627693,0.986222847
6/15/2021,205.56334,205.59666,199.41,199.78667,199.78667,53292300,0,205.53334,0.990222871,1.052314126,1.163941518,44362,3,15,5.32575421,5.325916288,5.295363007,5.297250147,1.028914191,1.029080969,0.998114639
6/16/2021,199.18,202.83333,197.83333,201.62334,201.62334,66432300,0,207.15666,0.994164019,1.095119593,1.153338696,44363,4,16,5.294208939,5.312384607,5.287424909,5.306401303,0.987881661,1.00600124,0.981202523
6/17/2021,200.63,207.15666,200.44667,205.53334,205.53334,68104200,0,209.45,0.987479696,1.09039081,1.131397952,44364,5,17,5.301462416,5.333475319,5.300548226,5.325608259,0.976143335,1.007898086,0.975251363
6/18/2021,204.45667,209.45,203.93333,207.77,207.77,73682704,0,214.6508375,0.976849401,1.087789358,1.123036675,44365,6,18,5.32035607,5.344485047,5.317793127,5.336431699,0.984052895,1.008085864,0.981534052
6/21/2021,208.16,210.46333,202.96,206.94333,206.94333,74438096,0,223.44,0.991414751,1.093600504,1.127522834,44368,2,21,5.338307015,5.349311434,5.313008915,5.332444988,1.005879242,1.017009488,0.98075159
